mode,cyc,Q,xnor_Y,xnor_B,and4_4D,inv10_A,and4_A,and4_B,or3_A,or3_B,o21a,a21o,and3_11,nor2_Y,and4_X
"Ik09_n9_g11,3,7,7,5,1,5,3",107,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",108,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",109,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",110,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",111,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",112,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",113,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",114,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",115,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",116,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",117,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",118,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",119,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",120,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",12,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",13,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",14,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",15,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",16,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",17,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",18,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",19,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",20,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",21,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",22,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",23,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",24,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",25,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",26,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",27,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",28,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",29,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",30,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",31,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",32,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",33,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",34,0,0,1,0,1,1,0,1,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",35,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",36,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",37,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",38,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",39,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",40,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",41,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",42,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",43,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",44,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",45,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",46,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",47,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",48,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",49,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",50,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",51,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",52,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",53,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",54,0,0,1,0,0,1,1,0,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",55,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",56,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",57,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",58,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",59,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",60,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",61,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",62,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",63,0,0,1,0,1,1,1,1,0,1,1,1,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",64,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",65,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",66,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",67,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",68,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",69,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",70,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",71,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",72,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",73,0,0,1,0,1,0,0,1,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",74,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",75,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",76,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",77,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",78,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",79,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",80,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",81,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",82,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",83,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",84,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",85,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",86,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",87,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",88,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",89,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",90,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",91,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",92,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",93,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",94,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",95,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",96,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",97,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",98,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",99,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",100,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",101,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",102,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",103,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",104,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",105,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",106,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",107,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",108,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",109,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",110,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",111,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",112,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",113,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",114,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",115,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",116,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",117,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",118,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",119,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",120,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",12,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",14,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",15,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",16,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",17,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",18,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",19,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",20,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",21,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",22,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",23,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",24,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",26,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",27,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",28,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",29,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",30,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",31,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",32,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",33,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",34,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",35,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",36,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",37,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",38,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",39,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",40,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",41,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",42,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",43,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",44,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",45,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",46,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",47,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",48,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",49,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",50,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",51,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",52,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",53,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",54,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",55,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",56,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",57,0,0,1,0,1,1,0,1,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",58,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",59,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",60,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",61,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",62,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",63,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",64,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",65,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",66,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",67,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",68,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",69,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",70,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",71,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",72,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",73,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",74,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",75,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",76,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",77,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",78,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",79,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",80,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",81,0,0,1,0,0,1,1,0,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",82,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",83,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",84,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",85,0,0,1,0,1,1,1,1,0,1,1,1,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",86,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",87,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",88,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",89,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",90,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",91,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",92,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",93,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",94,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",95,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",96,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",97,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",98,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",99,0,0,1,0,1,0,0,1,1,1,0,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",100,0,0,1,0,0,1,0,0,1,1,0,0,0,0
