mode,cyc,inv7_A,A3,B1,a32o_X,Q,and4_X
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",90,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",91,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",92,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",93,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",94,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",95,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",96,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",97,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",98,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",99,1,1,0,1,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",100,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",101,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",102,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",103,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",104,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",105,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",106,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",107,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",108,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",109,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",110,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",111,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",112,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",113,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",114,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",115,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",116,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",117,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",118,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",119,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",120,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",0,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",1,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",2,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",3,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",4,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",5,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",6,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",7,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",8,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",9,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",10,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",11,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",12,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",13,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",14,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",15,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",16,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",17,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",18,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",19,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",20,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",21,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",22,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",23,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",24,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",25,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",26,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",27,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",28,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",29,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",30,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",31,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",32,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",33,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",34,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",35,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",36,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",37,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",38,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",39,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",40,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",41,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",42,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",43,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",44,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",45,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",46,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",47,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",48,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",49,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",50,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",51,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",52,1,1,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",53,1,1,0,1,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",54,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",55,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",56,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",57,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",58,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",59,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",60,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",61,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",62,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",63,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",64,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",65,1,0,0,0,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",66,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",67,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",68,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",69,1,1,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",70,1,1,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",71,1,1,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",72,1,1,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",73,1,1,0,1,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",74,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",75,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",76,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",77,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",78,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",79,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",80,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",81,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",82,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",83,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",84,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",85,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",86,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",87,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",88,1,0,0,0,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",89,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",90,1,1,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",91,1,1,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",92,1,1,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",93,1,1,0,1,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",94,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",95,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",96,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",97,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",98,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",99,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",100,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",101,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",102,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",103,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",104,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",105,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",106,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",107,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",108,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",109,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",110,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",111,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",112,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",113,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",114,1,0,1,1,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",115,1,0,0,0,1,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",116,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",117,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",118,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",119,1,0,1,0,0,0
"Ik12_n12_g2,10,2,3,5,7,8,1,4,11,11",120,1,0,1,0,0,0
