mode,cyc,A_N,B,D,Q,and4_X
"I3eq_d02_@75,77,79",65,0,0,0,0,0
"I3eq_d02_@75,77,79",66,0,0,0,0,0
"I3eq_d02_@75,77,79",67,0,0,0,0,0
"I3eq_d02_@75,77,79",68,0,0,0,0,0
"I3eq_d02_@75,77,79",69,0,0,0,0,0
"I3eq_d02_@75,77,79",70,0,0,0,0,0
"I3eq_d02_@75,77,79",71,0,0,0,0,0
"I3eq_d02_@75,77,79",72,0,0,0,0,0
"I3eq_d02_@75,77,79",73,0,0,0,0,0
"I3eq_d02_@75,77,79",74,0,0,0,0,0
"I3eq_d02_@75,77,79",75,0,0,0,0,0
"I3eq_d02_@75,77,79",76,0,0,0,0,0
"I3eq_d02_@75,77,79",77,0,0,0,0,0
"I3eq_d02_@75,77,79",78,0,0,0,0,0
"I3eq_d02_@75,77,79",79,0,0,0,0,0
"I3eq_d02_@75,77,79",80,0,0,0,0,0
"I3eq_d02_@75,77,79",81,0,0,0,0,0
"I3eq_d02_@75,77,79",82,0,0,0,0,0
"I3eq_d02_@75,77,79",83,0,0,0,0,0
"I3eq_d02_@75,77,79",84,0,0,0,0,0
"I3eq_d02_@75,77,79",85,0,0,0,0,0
"I3eq_d02_@75,77,79",86,0,0,0,0,0
"I3eq_d02_@75,77,79",87,0,0,0,0,0
"I3eq_d02_@75,77,79",88,0,0,0,0,0
"I3eq_d02_@75,77,79",89,0,0,0,0,0
"I3eq_d02_@75,77,79",90,0,0,0,0,0
"I3eq_d02_@75,77,79",91,0,0,0,0,0
"I3eq_d02_@75,77,79",92,0,0,0,0,0
"I3eq_d02_@75,77,79",93,0,0,0,0,0
"I3eq_d02_@75,77,79",94,0,0,0,0,0
"I3eq_d02_@75,77,79",95,0,0,0,0,0
"I3eq_d02_@75,77,79",96,0,0,0,0,0
"I3eq_d02_@75,77,79",97,0,0,0,0,0
"I3eq_d02_@75,77,79",98,0,0,0,0,0
"I3eq_d02_@75,77,79",99,0,0,0,0,0
"I3eq_d02_@75,77,79",100,0,0,0,0,0
"I3eq_d02_@75,77,79",101,0,0,0,0,0
"I3eq_d02_@75,77,79",102,0,0,0,0,0
"I3eq_d02_@75,77,79",103,0,0,0,0,0
"I3eq_d02_@75,77,79",104,0,0,0,0,0
"I3eq_d02_@75,77,79",105,0,0,0,0,0
"I3eq_d02_@75,77,79",106,0,0,0,0,0
"I3eq_d02_@75,77,79",107,0,0,0,0,0
"I3eq_d02_@75,77,79",108,0,0,0,0,0
"I3eq_d02_@75,77,79",109,0,0,0,0,0
"I3eq_d02_@75,77,79",110,0,0,0,0,0
"I3eq_d02_@75,77,79",111,0,0,0,0,0
"I3eq_d02_@75,77,79",112,0,0,0,0,0
"I3eq_d02_@75,77,79",113,0,0,0,0,0
"I3eq_d02_@75,77,79",114,0,0,0,0,0
"I3eq_d02_@75,77,79",115,0,0,0,0,0
"I3eq_d02_@75,77,79",116,0,0,0,0,0
"I3eq_d02_@75,77,79",117,0,0,0,0,0
"I3eq_d02_@75,77,79",118,0,0,0,0,0
"I3eq_d02_@75,77,79",119,0,0,0,0,0
"I3eq_d02_@75,77,79",120,0,0,0,0,0
"I3eq_d03_@75,78,81",0,0,0,0,0,0
"I3eq_d03_@75,78,81",1,0,0,0,0,0
"I3eq_d03_@75,78,81",2,0,0,0,0,0
"I3eq_d03_@75,78,81",3,0,0,0,0,0
"I3eq_d03_@75,78,81",4,0,0,0,0,0
"I3eq_d03_@75,78,81",5,0,0,0,0,0
"I3eq_d03_@75,78,81",6,0,0,0,0,0
"I3eq_d03_@75,78,81",7,0,0,0,0,0
"I3eq_d03_@75,78,81",8,0,0,0,0,0
"I3eq_d03_@75,78,81",9,0,0,0,0,0
"I3eq_d03_@75,78,81",10,0,0,0,0,0
"I3eq_d03_@75,78,81",11,0,0,0,0,0
"I3eq_d03_@75,78,81",12,0,0,0,0,0
"I3eq_d03_@75,78,81",13,0,0,0,0,0
"I3eq_d03_@75,78,81",14,0,0,0,0,0
"I3eq_d03_@75,78,81",15,0,0,0,0,0
"I3eq_d03_@75,78,81",16,0,0,0,0,0
"I3eq_d03_@75,78,81",17,0,0,0,0,0
"I3eq_d03_@75,78,81",18,0,0,0,0,0
"I3eq_d03_@75,78,81",19,0,0,0,0,0
"I3eq_d03_@75,78,81",20,0,0,0,0,0
"I3eq_d03_@75,78,81",21,0,0,0,0,0
"I3eq_d03_@75,78,81",22,0,0,0,0,0
"I3eq_d03_@75,78,81",23,0,0,0,0,0
"I3eq_d03_@75,78,81",24,0,0,0,0,0
"I3eq_d03_@75,78,81",25,0,0,0,0,0
"I3eq_d03_@75,78,81",26,0,0,0,0,0
"I3eq_d03_@75,78,81",27,0,0,0,0,0
"I3eq_d03_@75,78,81",28,0,0,0,0,0
"I3eq_d03_@75,78,81",29,0,0,0,0,0
"I3eq_d03_@75,78,81",30,0,0,0,0,0
"I3eq_d03_@75,78,81",31,0,0,0,0,0
"I3eq_d03_@75,78,81",32,0,0,0,0,0
"I3eq_d03_@75,78,81",33,0,0,0,0,0
"I3eq_d03_@75,78,81",34,0,0,0,0,0
"I3eq_d03_@75,78,81",35,0,0,0,0,0
"I3eq_d03_@75,78,81",36,0,0,0,0,0
"I3eq_d03_@75,78,81",37,0,0,0,0,0
"I3eq_d03_@75,78,81",38,0,0,0,0,0
"I3eq_d03_@75,78,81",39,0,0,0,0,0
"I3eq_d03_@75,78,81",40,0,0,0,0,0
"I3eq_d03_@75,78,81",41,0,0,0,0,0
"I3eq_d03_@75,78,81",42,0,0,0,0,0
"I3eq_d03_@75,78,81",43,0,0,0,0,0
"I3eq_d03_@75,78,81",44,0,0,0,0,0
"I3eq_d03_@75,78,81",45,0,0,0,0,0
"I3eq_d03_@75,78,81",46,0,0,0,0,0
"I3eq_d03_@75,78,81",47,0,0,0,0,0
"I3eq_d03_@75,78,81",48,0,0,0,0,0
"I3eq_d03_@75,78,81",49,0,0,0,0,0
"I3eq_d03_@75,78,81",50,0,0,0,0,0
"I3eq_d03_@75,78,81",51,0,0,0,0,0
"I3eq_d03_@75,78,81",52,0,0,0,0,0
"I3eq_d03_@75,78,81",53,0,0,0,0,0
"I3eq_d03_@75,78,81",54,0,0,0,0,0
"I3eq_d03_@75,78,81",55,0,0,0,0,0
"I3eq_d03_@75,78,81",56,0,0,0,0,0
"I3eq_d03_@75,78,81",57,0,0,0,0,0
"I3eq_d03_@75,78,81",58,0,0,0,0,0
"I3eq_d03_@75,78,81",59,0,0,0,0,0
"I3eq_d03_@75,78,81",60,0,0,0,0,0
"I3eq_d03_@75,78,81",61,0,0,0,0,0
"I3eq_d03_@75,78,81",62,0,0,0,0,0
"I3eq_d03_@75,78,81",63,0,0,0,0,0
"I3eq_d03_@75,78,81",64,0,0,0,0,0
"I3eq_d03_@75,78,81",65,0,0,0,0,0
"I3eq_d03_@75,78,81",66,0,0,0,0,0
"I3eq_d03_@75,78,81",67,0,0,0,0,0
"I3eq_d03_@75,78,81",68,0,0,0,0,0
"I3eq_d03_@75,78,81",69,0,0,0,0,0
"I3eq_d03_@75,78,81",70,0,0,0,0,0
"I3eq_d03_@75,78,81",71,0,0,0,0,0
"I3eq_d03_@75,78,81",72,0,0,0,0,0
"I3eq_d03_@75,78,81",73,0,0,0,0,0
"I3eq_d03_@75,78,81",74,0,0,0,0,0
"I3eq_d03_@75,78,81",75,0,0,0,0,0
"I3eq_d03_@75,78,81",76,0,0,0,0,0
"I3eq_d03_@75,78,81",77,0,0,0,0,0
"I3eq_d03_@75,78,81",78,0,0,0,0,0
"I3eq_d03_@75,78,81",79,0,0,0,0,0
"I3eq_d03_@75,78,81",80,0,0,0,0,0
"I3eq_d03_@75,78,81",81,0,0,0,0,0
"I3eq_d03_@75,78,81",82,0,0,0,0,0
"I3eq_d03_@75,78,81",83,0,0,0,0,0
"I3eq_d03_@75,78,81",84,0,0,0,0,0
"I3eq_d03_@75,78,81",85,0,0,0,0,0
"I3eq_d03_@75,78,81",86,0,0,0,0,0
"I3eq_d03_@75,78,81",87,0,0,0,0,0
"I3eq_d03_@75,78,81",88,0,0,0,0,0
"I3eq_d03_@75,78,81",89,0,0,0,0,0
"I3eq_d03_@75,78,81",90,0,0,0,0,0
"I3eq_d03_@75,78,81",91,0,0,0,0,0
"I3eq_d03_@75,78,81",92,0,0,0,0,0
"I3eq_d03_@75,78,81",93,0,0,0,0,0
"I3eq_d03_@75,78,81",94,0,0,0,0,0
"I3eq_d03_@75,78,81",95,0,0,0,0,0
"I3eq_d03_@75,78,81",96,0,0,0,0,0
"I3eq_d03_@75,78,81",97,0,0,0,0,0
"I3eq_d03_@75,78,81",98,0,0,0,0,0
"I3eq_d03_@75,78,81",99,0,0,0,0,0
"I3eq_d03_@75,78,81",100,0,0,0,0,0
"I3eq_d03_@75,78,81",101,0,0,0,0,0
"I3eq_d03_@75,78,81",102,0,0,0,0,0
"I3eq_d03_@75,78,81",103,0,0,0,0,0
"I3eq_d03_@75,78,81",104,0,0,0,0,0
"I3eq_d03_@75,78,81",105,0,0,0,0,0
"I3eq_d03_@75,78,81",106,0,0,0,0,0
"I3eq_d03_@75,78,81",107,0,0,0,0,0
"I3eq_d03_@75,78,81",108,0,0,0,0,0
"I3eq_d03_@75,78,81",109,0,0,0,0,0
"I3eq_d03_@75,78,81",110,0,0,0,0,0
"I3eq_d03_@75,78,81",111,0,0,0,0,0
"I3eq_d03_@75,78,81",112,0,0,0,0,0
"I3eq_d03_@75,78,81",113,0,0,0,0,0
"I3eq_d03_@75,78,81",114,0,0,0,0,0
"I3eq_d03_@75,78,81",115,0,0,0,0,0
"I3eq_d03_@75,78,81",116,0,0,0,0,0
"I3eq_d03_@75,78,81",117,0,0,0,0,0
"I3eq_d03_@75,78,81",118,0,0,0,0,0
"I3eq_d03_@75,78,81",119,0,0,0,0,0
"I3eq_d03_@75,78,81",120,0,0,0,0,0
"I3eq_d04_@75,79,83",0,0,0,0,0,0
"I3eq_d04_@75,79,83",1,0,0,0,0,0
"I3eq_d04_@75,79,83",2,0,0,0,0,0
"I3eq_d04_@75,79,83",3,0,0,0,0,0
"I3eq_d04_@75,79,83",4,0,0,0,0,0
"I3eq_d04_@75,79,83",5,0,0,0,0,0
"I3eq_d04_@75,79,83",6,0,0,0,0,0
"I3eq_d04_@75,79,83",7,0,0,0,0,0
"I3eq_d04_@75,79,83",8,0,0,0,0,0
"I3eq_d04_@75,79,83",9,0,0,0,0,0
"I3eq_d04_@75,79,83",10,0,0,0,0,0
"I3eq_d04_@75,79,83",11,0,0,0,0,0
"I3eq_d04_@75,79,83",12,0,0,0,0,0
"I3eq_d04_@75,79,83",13,0,0,0,0,0
"I3eq_d04_@75,79,83",14,0,0,0,0,0
"I3eq_d04_@75,79,83",15,0,0,0,0,0
"I3eq_d04_@75,79,83",16,0,0,0,0,0
"I3eq_d04_@75,79,83",17,0,0,0,0,0
"I3eq_d04_@75,79,83",18,0,0,0,0,0
"I3eq_d04_@75,79,83",19,0,0,0,0,0
"I3eq_d04_@75,79,83",20,0,0,0,0,0
"I3eq_d04_@75,79,83",21,0,0,0,0,0
"I3eq_d04_@75,79,83",22,0,0,0,0,0
"I3eq_d04_@75,79,83",23,0,0,0,0,0
"I3eq_d04_@75,79,83",24,0,0,0,0,0
"I3eq_d04_@75,79,83",25,0,0,0,0,0
"I3eq_d04_@75,79,83",26,0,0,0,0,0
"I3eq_d04_@75,79,83",27,0,0,0,0,0
"I3eq_d04_@75,79,83",28,0,0,0,0,0
"I3eq_d04_@75,79,83",29,0,0,0,0,0
"I3eq_d04_@75,79,83",30,0,0,0,0,0
"I3eq_d04_@75,79,83",31,0,0,0,0,0
"I3eq_d04_@75,79,83",32,0,0,0,0,0
"I3eq_d04_@75,79,83",33,0,0,0,0,0
"I3eq_d04_@75,79,83",34,0,0,0,0,0
"I3eq_d04_@75,79,83",35,0,0,0,0,0
"I3eq_d04_@75,79,83",36,0,0,0,0,0
"I3eq_d04_@75,79,83",37,0,0,0,0,0
"I3eq_d04_@75,79,83",38,0,0,0,0,0
"I3eq_d04_@75,79,83",39,0,0,0,0,0
"I3eq_d04_@75,79,83",40,0,0,0,0,0
"I3eq_d04_@75,79,83",41,0,0,0,0,0
"I3eq_d04_@75,79,83",42,0,0,0,0,0
"I3eq_d04_@75,79,83",43,0,0,0,0,0
"I3eq_d04_@75,79,83",44,0,0,0,0,0
"I3eq_d04_@75,79,83",45,0,0,0,0,0
"I3eq_d04_@75,79,83",46,0,0,0,0,0
"I3eq_d04_@75,79,83",47,0,0,0,0,0
"I3eq_d04_@75,79,83",48,0,0,0,0,0
"I3eq_d04_@75,79,83",49,0,0,0,0,0
"I3eq_d04_@75,79,83",50,0,0,0,0,0
"I3eq_d04_@75,79,83",51,0,0,0,0,0
"I3eq_d04_@75,79,83",52,0,0,0,0,0
"I3eq_d04_@75,79,83",53,0,0,0,0,0
"I3eq_d04_@75,79,83",54,0,0,0,0,0
"I3eq_d04_@75,79,83",55,0,0,0,0,0
"I3eq_d04_@75,79,83",56,0,0,0,0,0
"I3eq_d04_@75,79,83",57,0,0,0,0,0
"I3eq_d04_@75,79,83",58,0,0,0,0,0
"I3eq_d04_@75,79,83",59,0,0,0,0,0
"I3eq_d04_@75,79,83",60,0,0,0,0,0
"I3eq_d04_@75,79,83",61,0,0,0,0,0
"I3eq_d04_@75,79,83",62,0,0,0,0,0
"I3eq_d04_@75,79,83",63,0,0,0,0,0
"I3eq_d04_@75,79,83",64,0,0,0,0,0
"I3eq_d04_@75,79,83",65,0,0,0,0,0
"I3eq_d04_@75,79,83",66,0,0,0,0,0
"I3eq_d04_@75,79,83",67,0,0,0,0,0
"I3eq_d04_@75,79,83",68,0,0,0,0,0
"I3eq_d04_@75,79,83",69,0,0,0,0,0
"I3eq_d04_@75,79,83",70,0,0,0,0,0
"I3eq_d04_@75,79,83",71,0,0,0,0,0
"I3eq_d04_@75,79,83",72,0,0,0,0,0
"I3eq_d04_@75,79,83",73,0,0,0,0,0
"I3eq_d04_@75,79,83",74,0,0,0,0,0
"I3eq_d04_@75,79,83",75,0,0,0,0,0
"I3eq_d04_@75,79,83",76,0,0,0,0,0
"I3eq_d04_@75,79,83",77,0,0,0,0,0
"I3eq_d04_@75,79,83",78,0,0,0,0,0
"I3eq_d04_@75,79,83",79,0,0,0,0,0
"I3eq_d04_@75,79,83",80,0,0,0,0,0
"I3eq_d04_@75,79,83",81,0,0,0,0,0
"I3eq_d04_@75,79,83",82,0,0,0,0,0
"I3eq_d04_@75,79,83",83,0,0,0,0,0
"I3eq_d04_@75,79,83",84,0,0,0,0,0
"I3eq_d04_@75,79,83",85,0,0,0,0,0
"I3eq_d04_@75,79,83",86,0,0,0,0,0
"I3eq_d04_@75,79,83",87,0,0,0,0,0
"I3eq_d04_@75,79,83",88,0,0,0,0,0
"I3eq_d04_@75,79,83",89,0,0,0,0,0
"I3eq_d04_@75,79,83",90,0,0,0,0,0
"I3eq_d04_@75,79,83",91,0,0,0,0,0
"I3eq_d04_@75,79,83",92,0,0,0,0,0
"I3eq_d04_@75,79,83",93,0,0,0,0,0
"I3eq_d04_@75,79,83",94,0,0,0,0,0
"I3eq_d04_@75,79,83",95,0,0,0,0,0
"I3eq_d04_@75,79,83",96,0,0,0,0,0
"I3eq_d04_@75,79,83",97,0,0,0,0,0
"I3eq_d04_@75,79,83",98,0,0,0,0,0
"I3eq_d04_@75,79,83",99,0,0,0,0,0
"I3eq_d04_@75,79,83",100,0,0,0,0,0
"I3eq_d04_@75,79,83",101,0,0,0,0,0
"I3eq_d04_@75,79,83",102,0,0,0,0,0
"I3eq_d04_@75,79,83",103,0,0,0,0,0
"I3eq_d04_@75,79,83",104,0,0,0,0,0
"I3eq_d04_@75,79,83",105,0,0,0,0,0
"I3eq_d04_@75,79,83",106,0,0,0,0,0
"I3eq_d04_@75,79,83",107,0,0,0,0,0
"I3eq_d04_@75,79,83",108,0,0,0,0,0
"I3eq_d04_@75,79,83",109,0,0,0,0,0
"I3eq_d04_@75,79,83",110,0,0,0,0,0
"I3eq_d04_@75,79,83",111,0,0,0,0,0
"I3eq_d04_@75,79,83",112,0,0,0,0,0
"I3eq_d04_@75,79,83",113,0,0,0,0,0
"I3eq_d04_@75,79,83",114,0,0,0,0,0
"I3eq_d04_@75,79,83",115,0,0,0,0,0
"I3eq_d04_@75,79,83",116,0,0,0,0,0
"I3eq_d04_@75,79,83",117,0,0,0,0,0
"I3eq_d04_@75,79,83",118,0,0,0,0,0
"I3eq_d04_@75,79,83",119,0,0,0,0,0
"I3eq_d04_@75,79,83",120,0,0,0,0,0
"I3eq_d05_@75,80,85",0,0,0,0,0,0
"I3eq_d05_@75,80,85",1,0,0,0,0,0
"I3eq_d05_@75,80,85",2,0,0,0,0,0
"I3eq_d05_@75,80,85",3,0,0,0,0,0
"I3eq_d05_@75,80,85",4,0,0,0,0,0
"I3eq_d05_@75,80,85",5,0,0,0,0,0
"I3eq_d05_@75,80,85",6,0,0,0,0,0
"I3eq_d05_@75,80,85",7,0,0,0,0,0
"I3eq_d05_@75,80,85",8,0,0,0,0,0
"I3eq_d05_@75,80,85",9,0,0,0,0,0
"I3eq_d05_@75,80,85",10,0,0,0,0,0
"I3eq_d05_@75,80,85",11,0,0,0,0,0
"I3eq_d05_@75,80,85",12,0,0,0,0,0
"I3eq_d05_@75,80,85",13,0,0,0,0,0
"I3eq_d05_@75,80,85",14,0,0,0,0,0
"I3eq_d05_@75,80,85",15,0,0,0,0,0
"I3eq_d05_@75,80,85",16,0,0,0,0,0
"I3eq_d05_@75,80,85",17,0,0,0,0,0
"I3eq_d05_@75,80,85",18,0,0,0,0,0
"I3eq_d05_@75,80,85",19,0,0,0,0,0
"I3eq_d05_@75,80,85",20,0,0,0,0,0
"I3eq_d05_@75,80,85",21,0,0,0,0,0
"I3eq_d05_@75,80,85",22,0,0,0,0,0
"I3eq_d05_@75,80,85",23,0,0,0,0,0
"I3eq_d05_@75,80,85",24,0,0,0,0,0
"I3eq_d05_@75,80,85",25,0,0,0,0,0
"I3eq_d05_@75,80,85",26,0,0,0,0,0
"I3eq_d05_@75,80,85",27,0,0,0,0,0
"I3eq_d05_@75,80,85",28,0,0,0,0,0
"I3eq_d05_@75,80,85",29,0,0,0,0,0
"I3eq_d05_@75,80,85",30,0,0,0,0,0
"I3eq_d05_@75,80,85",31,0,0,0,0,0
"I3eq_d05_@75,80,85",32,0,0,0,0,0
"I3eq_d05_@75,80,85",33,0,0,0,0,0
"I3eq_d05_@75,80,85",34,0,0,0,0,0
"I3eq_d05_@75,80,85",35,0,0,0,0,0
"I3eq_d05_@75,80,85",36,0,0,0,0,0
"I3eq_d05_@75,80,85",37,0,0,0,0,0
"I3eq_d05_@75,80,85",38,0,0,0,0,0
"I3eq_d05_@75,80,85",39,0,0,0,0,0
"I3eq_d05_@75,80,85",40,0,0,0,0,0
"I3eq_d05_@75,80,85",41,0,0,0,0,0
"I3eq_d05_@75,80,85",42,0,0,0,0,0
"I3eq_d05_@75,80,85",43,0,0,0,0,0
"I3eq_d05_@75,80,85",44,0,0,0,0,0
"I3eq_d05_@75,80,85",45,0,0,0,0,0
"I3eq_d05_@75,80,85",46,0,0,0,0,0
"I3eq_d05_@75,80,85",47,0,0,0,0,0
"I3eq_d05_@75,80,85",48,0,0,0,0,0
"I3eq_d05_@75,80,85",49,0,0,0,0,0
"I3eq_d05_@75,80,85",50,0,0,0,0,0
"I3eq_d05_@75,80,85",51,0,0,0,0,0
"I3eq_d05_@75,80,85",52,0,0,0,0,0
"I3eq_d05_@75,80,85",53,0,0,0,0,0
"I3eq_d05_@75,80,85",54,0,0,0,0,0
"I3eq_d05_@75,80,85",55,0,0,0,0,0
"I3eq_d05_@75,80,85",56,0,0,0,0,0
"I3eq_d05_@75,80,85",57,0,0,0,0,0
"I3eq_d05_@75,80,85",58,0,0,0,0,0
"I3eq_d05_@75,80,85",59,0,0,0,0,0
"I3eq_d05_@75,80,85",60,0,0,0,0,0
"I3eq_d05_@75,80,85",61,0,0,0,0,0
"I3eq_d05_@75,80,85",62,0,0,0,0,0
"I3eq_d05_@75,80,85",63,0,0,0,0,0
"I3eq_d05_@75,80,85",64,0,0,0,0,0
"I3eq_d05_@75,80,85",65,0,0,0,0,0
"I3eq_d05_@75,80,85",66,0,0,0,0,0
"I3eq_d05_@75,80,85",67,0,0,0,0,0
"I3eq_d05_@75,80,85",68,0,0,0,0,0
"I3eq_d05_@75,80,85",69,0,0,0,0,0
"I3eq_d05_@75,80,85",70,0,0,0,0,0
"I3eq_d05_@75,80,85",71,0,0,0,0,0
"I3eq_d05_@75,80,85",72,0,0,0,0,0
"I3eq_d05_@75,80,85",73,0,0,0,0,0
"I3eq_d05_@75,80,85",74,0,0,0,0,0
"I3eq_d05_@75,80,85",75,0,0,0,0,0
"I3eq_d05_@75,80,85",76,0,0,0,0,0
"I3eq_d05_@75,80,85",77,0,0,0,0,0
"I3eq_d05_@75,80,85",78,0,0,0,0,0
"I3eq_d05_@75,80,85",79,0,0,0,0,0
"I3eq_d05_@75,80,85",80,0,0,0,0,0
"I3eq_d05_@75,80,85",81,0,0,0,0,0
"I3eq_d05_@75,80,85",82,0,0,0,0,0
"I3eq_d05_@75,80,85",83,0,0,0,0,0
"I3eq_d05_@75,80,85",84,0,0,0,0,0
"I3eq_d05_@75,80,85",85,0,0,0,0,0
"I3eq_d05_@75,80,85",86,0,0,0,0,0
"I3eq_d05_@75,80,85",87,0,0,0,0,0
"I3eq_d05_@75,80,85",88,0,0,0,0,0
"I3eq_d05_@75,80,85",89,0,0,0,0,0
"I3eq_d05_@75,80,85",90,0,0,0,0,0
"I3eq_d05_@75,80,85",91,0,0,0,0,0
"I3eq_d05_@75,80,85",92,0,0,0,0,0
"I3eq_d05_@75,80,85",93,0,0,0,0,0
"I3eq_d05_@75,80,85",94,0,0,0,0,0
"I3eq_d05_@75,80,85",95,0,0,0,0,0
"I3eq_d05_@75,80,85",96,0,0,0,0,0
"I3eq_d05_@75,80,85",97,0,0,0,0,0
"I3eq_d05_@75,80,85",98,0,0,0,0,0
"I3eq_d05_@75,80,85",99,0,0,0,0,0
"I3eq_d05_@75,80,85",100,0,0,0,0,0
"I3eq_d05_@75,80,85",101,0,0,0,0,0
"I3eq_d05_@75,80,85",102,0,0,0,0,0
"I3eq_d05_@75,80,85",103,0,0,0,0,0
"I3eq_d05_@75,80,85",104,0,0,0,0,0
"I3eq_d05_@75,80,85",105,0,0,0,0,0
"I3eq_d05_@75,80,85",106,0,0,0,0,0
"I3eq_d05_@75,80,85",107,0,0,0,0,0
"I3eq_d05_@75,80,85",108,0,0,0,0,0
"I3eq_d05_@75,80,85",109,0,0,0,0,0
"I3eq_d05_@75,80,85",110,0,0,0,0,0
"I3eq_d05_@75,80,85",111,0,0,0,0,0
"I3eq_d05_@75,80,85",112,0,0,0,0,0
"I3eq_d05_@75,80,85",113,0,0,0,0,0
"I3eq_d05_@75,80,85",114,0,0,0,0,0
"I3eq_d05_@75,80,85",115,0,0,0,0,0
"I3eq_d05_@75,80,85",116,0,0,0,0,0
"I3eq_d05_@75,80,85",117,0,0,0,0,0
"I3eq_d05_@75,80,85",118,0,0,0,0,0
"I3eq_d05_@75,80,85",119,0,0,0,0,0
"I3eq_d05_@75,80,85",120,0,0,0,0,0
"I3eq_d06_@75,81,87",0,0,0,0,0,0
"I3eq_d06_@75,81,87",1,0,0,0,0,0
"I3eq_d06_@75,81,87",2,0,0,0,0,0
"I3eq_d06_@75,81,87",3,0,0,0,0,0
"I3eq_d06_@75,81,87",4,0,0,0,0,0
"I3eq_d06_@75,81,87",5,0,0,0,0,0
"I3eq_d06_@75,81,87",6,0,0,0,0,0
"I3eq_d06_@75,81,87",7,0,0,0,0,0
"I3eq_d06_@75,81,87",8,0,0,0,0,0
"I3eq_d06_@75,81,87",9,0,0,0,0,0
"I3eq_d06_@75,81,87",10,0,0,0,0,0
"I3eq_d06_@75,81,87",11,0,0,0,0,0
"I3eq_d06_@75,81,87",12,0,0,0,0,0
"I3eq_d06_@75,81,87",13,0,0,0,0,0
"I3eq_d06_@75,81,87",14,0,0,0,0,0
"I3eq_d06_@75,81,87",15,0,0,0,0,0
"I3eq_d06_@75,81,87",16,0,0,0,0,0
"I3eq_d06_@75,81,87",17,0,0,0,0,0
"I3eq_d06_@75,81,87",18,0,0,0,0,0
"I3eq_d06_@75,81,87",19,0,0,0,0,0
"I3eq_d06_@75,81,87",20,0,0,0,0,0
"I3eq_d06_@75,81,87",21,0,0,0,0,0
"I3eq_d06_@75,81,87",22,0,0,0,0,0
"I3eq_d06_@75,81,87",23,0,0,0,0,0
"I3eq_d06_@75,81,87",24,0,0,0,0,0
"I3eq_d06_@75,81,87",25,0,0,0,0,0
"I3eq_d06_@75,81,87",26,0,0,0,0,0
"I3eq_d06_@75,81,87",27,0,0,0,0,0
"I3eq_d06_@75,81,87",28,0,0,0,0,0
"I3eq_d06_@75,81,87",29,0,0,0,0,0
"I3eq_d06_@75,81,87",30,0,0,0,0,0
"I3eq_d06_@75,81,87",31,0,0,0,0,0
"I3eq_d06_@75,81,87",32,0,0,0,0,0
"I3eq_d06_@75,81,87",33,0,0,0,0,0
"I3eq_d06_@75,81,87",34,0,0,0,0,0
"I3eq_d06_@75,81,87",35,0,0,0,0,0
"I3eq_d06_@75,81,87",36,0,0,0,0,0
"I3eq_d06_@75,81,87",37,0,0,0,0,0
"I3eq_d06_@75,81,87",38,0,0,0,0,0
"I3eq_d06_@75,81,87",39,0,0,0,0,0
"I3eq_d06_@75,81,87",40,0,0,0,0,0
"I3eq_d06_@75,81,87",41,0,0,0,0,0
"I3eq_d06_@75,81,87",42,0,0,0,0,0
"I3eq_d06_@75,81,87",43,0,0,0,0,0
"I3eq_d06_@75,81,87",44,0,0,0,0,0
"I3eq_d06_@75,81,87",45,0,0,0,0,0
"I3eq_d06_@75,81,87",46,0,0,0,0,0
"I3eq_d06_@75,81,87",47,0,0,0,0,0
"I3eq_d06_@75,81,87",48,0,0,0,0,0
"I3eq_d06_@75,81,87",49,0,0,0,0,0
"I3eq_d06_@75,81,87",50,0,0,0,0,0
"I3eq_d06_@75,81,87",51,0,0,0,0,0
"I3eq_d06_@75,81,87",52,0,0,0,0,0
"I3eq_d06_@75,81,87",53,0,0,0,0,0
"I3eq_d06_@75,81,87",54,0,0,0,0,0
"I3eq_d06_@75,81,87",55,0,0,0,0,0
"I3eq_d06_@75,81,87",56,0,0,0,0,0
"I3eq_d06_@75,81,87",57,0,0,0,0,0
"I3eq_d06_@75,81,87",58,0,0,0,0,0
"I3eq_d06_@75,81,87",59,0,0,0,0,0
"I3eq_d06_@75,81,87",60,0,0,0,0,0
"I3eq_d06_@75,81,87",61,0,0,0,0,0
"I3eq_d06_@75,81,87",62,0,0,0,0,0
"I3eq_d06_@75,81,87",63,0,0,0,0,0
"I3eq_d06_@75,81,87",64,0,0,0,0,0
"I3eq_d06_@75,81,87",65,0,0,0,0,0
"I3eq_d06_@75,81,87",66,0,0,0,0,0
"I3eq_d06_@75,81,87",67,0,0,0,0,0
"I3eq_d06_@75,81,87",68,0,0,0,0,0
"I3eq_d06_@75,81,87",69,0,0,0,0,0
"I3eq_d06_@75,81,87",70,0,0,0,0,0
"I3eq_d06_@75,81,87",71,0,0,0,0,0
"I3eq_d06_@75,81,87",72,0,0,0,0,0
"I3eq_d06_@75,81,87",73,0,0,0,0,0
"I3eq_d06_@75,81,87",74,0,0,0,0,0
"I3eq_d06_@75,81,87",75,0,0,0,0,0
"I3eq_d06_@75,81,87",76,0,0,0,0,0
"I3eq_d06_@75,81,87",77,0,0,0,0,0
"I3eq_d06_@75,81,87",78,0,0,0,0,0
"I3eq_d06_@75,81,87",79,0,0,0,0,0
